Fold 5, Epoch 8, Val_loss: 0.1303, Val_Accuracy: 0.9537
Fold 5, Epoch 9, Val_loss: 26.8866, Val_Accuracy: 0.7778
Fold 5, Epoch 10, Val_loss: 80.1069, Val_Accuracy: 0.4259
Fold 5, Epoch 11, Val_loss: 0.4785, Val_Accuracy: 0.8704
Fold 5, Epoch 12, Val_loss: 0.1512, Val_Accuracy: 0.9537
Fold 5, Epoch 13, Val_loss: 0.1254, Val_Accuracy: 0.9537
Fold 5, Epoch 14, Val_loss: 0.1354, Val_Accuracy: 0.9630
Fold 5, Epoch 15, Val_loss: 0.1353, Val_Accuracy: 0.9630
Fold 5, Epoch 16, Val_loss: 0.1217, Val_Accuracy: 0.9630
Fold 5, Epoch 17, Val_loss: 0.0995, Val_Accuracy: 0.9722
Fold 5, Epoch 18, Val_loss: 0.1821, Val_Accuracy: 0.9537
Fold 5, Epoch 19, Val_loss: 0.1485, Val_Accuracy: 0.9444
Fold 5, Epoch 20, Val_loss: 0.1689, Val_Accuracy: 0.9537
Fold 5, Epoch 21, Val_loss: 0.1121, Val_Accuracy: 0.9722
Fold 5, Epoch 22, Val_loss: 0.1030, Val_Accuracy: 0.9815
Fold 5, Epoch 23, Val_loss: 0.1426, Val_Accuracy: 0.9537
Fold 5, Epoch 24, Val_loss: 0.1040, Val_Accuracy: 0.9537
Fold 5, Epoch 25, Val_loss: 0.1138, Val_Accuracy: 0.9815
Fold 5, Epoch 26, Val_loss: 0.0915, Val_Accuracy: 0.9815
Fold 5, Epoch 27, Val_loss: 0.1554, Val_Accuracy: 0.9630
Fold 5, Epoch 28, Val_loss: 0.1310, Val_Accuracy: 0.9630
Fold 5, Epoch 29, Val_loss: 0.1383, Val_Accuracy: 0.9630
Fold 5, Epoch 30, Val_loss: 0.1322, Val_Accuracy: 0.9815
Fold 5, Epoch 31, Val_loss: 0.1004, Val_Accuracy: 0.9815
Fold 5, Epoch 32, Val_loss: 0.1152, Val_Accuracy: 0.9815
Fold 5, Epoch 33, Val_loss: 0.1003, Val_Accuracy: 0.9815
Fold 5, Epoch 34, Val_loss: 0.1086, Val_Accuracy: 0.9722
Fold 5, Epoch 35, Val_loss: 0.1040, Val_Accuracy: 0.9722
Fold 5, Epoch 36, Val_loss: 0.1099, Val_Accuracy: 0.9722
Fold 5, Epoch 37, Val_loss: 0.0928, Val_Accuracy: 0.9815
Fold 5, Epoch 38, Val_loss: 0.1031, Val_Accuracy: 0.9815
Fold 5, Epoch 39, Val_loss: 0.0808, Val_Accuracy: 0.9722
Fold 5, Epoch 40, Val_loss: 0.0844, Val_Accuracy: 0.9722
Fold 5, Epoch 41, Val_loss: 0.0819, Val_Accuracy: 0.9815
Fold 5, Epoch 42, Val_loss: 0.0984, Val_Accuracy: 0.9815
Fold 5, Epoch 43, Val_loss: 0.0737, Val_Accuracy: 0.9815
Fold 5, Epoch 44, Val_loss: 0.0754, Val_Accuracy: 0.9815
Fold 5, Epoch 45, Val_loss: 0.0759, Val_Accuracy: 0.9815
Fold 5, Epoch 46, Val_loss: 0.0810, Val_Accuracy: 0.9815
Fold 5, Epoch 47, Val_loss: 0.0921, Val_Accuracy: 0.9815
Fold 5, Epoch 48, Val_loss: 0.0763, Val_Accuracy: 0.9815
Fold 5, Epoch 49, Val_loss: 0.0770, Val_Accuracy: 0.9815
Fold 5, Epoch 50, Val_loss: 0.0776, Val_Accuracy: 0.9815

Train Accuracy: 0.9931
Validation Accuracy: 0.9797, ± 0.0107
Test Accuracy: 0.9708
