Fold 4, Epoch 36, Val_loss: 0.1500, Val_Accuracy: 0.9722
Fold 4, Epoch 37, Val_loss: 0.1312, Val_Accuracy: 0.9630
Fold 4, Epoch 38, Val_loss: 0.0961, Val_Accuracy: 0.9722
Fold 4, Epoch 39, Val_loss: 0.1437, Val_Accuracy: 0.9722
Fold 4, Epoch 40, Val_loss: 0.1482, Val_Accuracy: 0.9722
Fold 4, Epoch 41, Val_loss: 0.1397, Val_Accuracy: 0.9722
Fold 4, Epoch 42, Val_loss: 0.1183, Val_Accuracy: 0.9722
Fold 4, Epoch 43, Val_loss: 0.1229, Val_Accuracy: 0.9722
Fold 4, Epoch 44, Val_loss: 0.1180, Val_Accuracy: 0.9722
Fold 4, Epoch 45, Val_loss: 0.1481, Val_Accuracy: 0.9722
Fold 4, Epoch 46, Val_loss: 0.1225, Val_Accuracy: 0.9722
Fold 4, Epoch 47, Val_loss: 0.1115, Val_Accuracy: 0.9722
Fold 4, Epoch 48, Val_loss: 0.1044, Val_Accuracy: 0.9722
Fold 4, Epoch 49, Val_loss: 0.1112, Val_Accuracy: 0.9722
Fold 4, Epoch 50, Val_loss: 0.1038, Val_Accuracy: 0.9722
Fold 4, Epoch 51, Val_loss: 0.1067, Val_Accuracy: 0.9722
Fold 4, Epoch 52, Val_loss: 0.0895, Val_Accuracy: 0.9722
Fold 4, Epoch 53, Val_loss: 0.0978, Val_Accuracy: 0.9722
Fold 4, Epoch 54, Val_loss: 0.1036, Val_Accuracy: 0.9722
Fold 4, Epoch 55, Val_loss: 0.1043, Val_Accuracy: 0.9722
Fold 4, Epoch 56, Val_loss: 0.1588, Val_Accuracy: 0.9722
Fold 4, Epoch 57, Val_loss: 0.1093, Val_Accuracy: 0.9722
Fold 4, Epoch 58, Val_loss: 0.0957, Val_Accuracy: 0.9722
Fold 4, Epoch 59, Val_loss: 0.0976, Val_Accuracy: 0.9815
Fold 4, Epoch 60, Val_loss: 0.1138, Val_Accuracy: 0.9722
Fold 5, Epoch 1, Val_loss: 3.7223, Val_Accuracy: 0.8148
Fold 5, Epoch 2, Val_loss: 0.5922, Val_Accuracy: 0.9630
Fold 5, Epoch 3, Val_loss: 1.4349, Val_Accuracy: 0.9815
